Concepts in Axiom
2
4
2
2
4
2
2
2
2
2
2
2
2
2
2
2
4
2
2
1
2
2
1
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
1
2
2
4
2
2
2
2
2
4
2
1
2
2
2
2
2
2
2
2
2
2
1
2
2
2
2
1
2
2
2
4
2
2
2
2
2
2
2
4
2
2
4
2
2
1
2
4
2
2
2
2
4
2
2
2
2
5
5
5
4
5
4
5
5
5
5
5
4
5
5
5
5
5
5
5
5
5
5
5
5
5
5
4
5
5
4
5
5
5
5
5
5
5
5
7
5
5
5
5
5
5
5
5
5
