Concepts in Axiom
2
2
4
3
3
2
2
2
2
2
4
2
2
2
2
2
3
2
3
2
4
3
4
2
3
2
3
3
2
2
3
2
3
2
3
3
3
3
2
2
3
3
2
3
3
2
2
3
2
2
2
2
4
2
2
3
2
2
2
4
3
2
2
2
1
2
2
2
3
2
1
5
3
3
3
5
3
3
4
1
2
3
2
2
3
2
2
2
3
2
2
3
2
2
2
2
3
2
2
2
2
2
2
2
3
1
2
2
4
2
2
3
2
2
3
2
2
2
2
2
4
2
3
2
2
4
2
2
2
2
2
2
4
2
2
2
2
3
2
2
2
3
2
2
2
2
2
2
5
2
5
2
2
2
2
3
2
7
2
3
3
3
2
3
2
2
2
2
2
2
2
2
2
1
2
3
2
2
2
3
2
2
3
3
2
3
3
3
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
1
2
2
2
2
2
2
4
2
2
2
2
2
3
2
2
5
3
2
2
2
2
5
1
2
3
2
2
1
1
2
2
3
2
3
2
2
2
2
4
2
2
2
2
4
3
2
2
2
2
2
2
2
2
4
3
2
2
3
3
2
2
2
2
2
3
2
3
2
2
5
2
3
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
3
2
5
2
2
3
2
2
2
2
2
2
2
3
2
2
3
2
2
3
2
2
2
5
2
2
5
5
11
8
3
3
16
3
9
9
5
15
3
3
3
3
9
3
3
7
5
3
11
13
5
5
5
3
3
8
5
10
2
5
