Concepts in Axiom
1
2
2
2
2
4
2
2
2
4
2
2
2
2
2
2
2
2
2
1
2
2
1
2
2
2
2
2
4
1
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
1
2
2
1
4
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
5
5
10
5
2
3
7
8
14
12
5
5
3
