Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment164/flusulfamide,2,0.0370
http://www.w3.org/2002/07/owl#Thing,54,1.0000
file:/C:/ccviews/forget/experiment/experiment164/nonsteroidal-antiinflammatory-drug,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/metalloendopeptidase,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/neurocan,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/chondroitin-sulfate-proteoglycan,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/heparan-sulfate-proteoglycan,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/plasma-membrane-proteoglycan,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/norpregnenes,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/quinolines,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/rhodopsin,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/contact-lenses-hydrophilic,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/nitrosamine,7,0.1296
file:/C:/ccviews/forget/experiment/experiment164/microbial-protein,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/nikkajicompounds,3,0.0556
file:/C:/ccviews/forget/experiment/experiment164/serglycin,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/orga,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/soft-contact-lens,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/diethylnitrosamine,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/8-mercaptoquinoline,4,0.0741
file:/C:/ccviews/forget/experiment/experiment164/rabbit-meat,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/radiopharmaceutical,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/lens--optics-,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/vision-aid,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/triceps,3,0.0556
file:/C:/ccviews/forget/experiment/experiment164/matrix-metalloproteinase-3,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/proton-pump,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/chromoprotein,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/phosphacan,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/hard-contact-lens,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/organic-compound,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/proteorhodopsin,4,0.0741
file:/C:/ccviews/forget/experiment/experiment164/meat,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/triceps-surae-muscle,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/retired-concept-2010,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/technetium-99m,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/J6,2,0.0370
file:/C:/ccviews/forget/experiment/experiment164/eyeglasses,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/J4,2,0.0370
file:/C:/ccviews/forget/experiment/experiment164/norethynodrel,4,0.0741
file:/C:/ccviews/forget/experiment/experiment164/n-nitrososarcosine,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/chemical-carcinogen,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/proteoglycan,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/contact-lens,7,0.1296
file:/C:/ccviews/forget/experiment/experiment164/ranimustine,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/metalloproteinase,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/stromelysin,3,0.0556
file:/C:/ccviews/forget/experiment/experiment164/nitrogen-compound,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/nedocromil-sodium,2,0.0370
file:/C:/ccviews/forget/experiment/experiment164/progestin,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/technetium-tc-99m-dimercaptosuccinic-acid,3,0.0556
file:/C:/ccviews/forget/experiment/experiment164/aggrecan,2,0.0370
file:/C:/ccviews/forget/experiment/experiment164/sulfonamides,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/streptozocin,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/nitroso-compound,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/triceps-brachii,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/muscle,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/small-leucine-rich-proteoglycan,1,0.0185
file:/C:/ccviews/forget/experiment/experiment164/J429,2,0.0370
