Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment92/endometriosis-of-the-bladder,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometrial-disease,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/ap2s1-protein-mouse,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometriosis-of-vagina,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/avulsion-fracture,4,0.0288
file:/C:/ccviews/forget/experiment/experiment92/ctnnb1-gene-mutation,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/repetitive-motion-injury,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/estrogen-metabolic-process,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/J6,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/Monosomic,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/injury--disease-,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/intestinal-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/pigmentary-glaucoma,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/disorder-endometrial,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/thoracic-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/pten-gene,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/borderline-ovarian-epithelial-tumor,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/ap3s1-protein-human,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/fallopian-tube-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/human,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/rickettsiaceae,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/other-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/female-non-neoplastic-reproductive-system-disorder,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/borderline-ovarian-mixed-epithelial-tumoratypical-proliferative-ovarian-mixed-epithelial-tumor,4,0.0288
file:/C:/ccviews/forget/experiment/experiment92/Polyploidy,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/steroid-hormone-biosynthesis-pathway,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/ect1,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/prostaglandin-analogue,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometrium,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/adaptor-protein-complex-1-sigma-1-subunit,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/atypical-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometriosis-of-ovary,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/descriptive-labeling,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/Endometriosis,55,0.3957
file:/C:/ccviews/forget/experiment/experiment92/fracture--disease-,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/female-genital-disease,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/glaucoma-of-childhood,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/ileum-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/propiophenones,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/ureter-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometriosis-of-the-fallopian-tube,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/convallatoxin,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/mixed-neoplasm,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/cutaneous-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/cervical-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometriosis-nos,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometrial-atrophy,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometriosis-of-the-rectovaginal-septum-and-vagina,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/aps1-protein-s-cerevisiae,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/genital-diseases-female,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/ap2s1-protein-human,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/appendiceal-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/ovarian-endometrioid-adenocarcinoma,11,0.0791
file:/C:/ccviews/forget/experiment/experiment92/open-angle-glaucoma-nos,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/juvenile-glaucoma,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/cystic-endometrial-hyperplasia,1,0.0072
http://www.w3.org/2002/07/owl#Thing,139,1.0000
file:/C:/ccviews/forget/experiment/experiment92/coxiella,6,0.0432
file:/C:/ccviews/forget/experiment/experiment92/Allopolyploid,3,0.0216
file:/C:/ccviews/forget/experiment/experiment92/organic-compound,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/unspecified-open-angle-glaucoma,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/dienogest,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/CHV_Concept,4,0.0288
file:/C:/ccviews/forget/experiment/experiment92/httpsbmi,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/endometriosis-of-uterus,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/pulmonary-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/other-female-genital-tract-disorders,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/low-tension-glaucoma,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/pten-gene-inactivation,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/abdominal-wall-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/carpal-tunnel-syndrome,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/low-grade-endometrioid-stromal-sarcoma,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/cyp19a1-gene,3,0.0216
file:/C:/ccviews/forget/experiment/experiment92/coxiella-burnetii,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/ap1s1-protein-human,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/adaptor-protein-complex-sigma-subunits,12,0.0863
file:/C:/ccviews/forget/experiment/experiment92/coxiellaceae,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/maturation,2,0.0144
file:/C:/ccviews/forget/experiment/experiment92/ap2s1-protein-rat,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/ulnar-nerve-compression-syndromes,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/primary-open-angle-glaucoma,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/ap19-protein-arabidopsis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/polyploid,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/sprains-and-strains,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/deep-endometriosis,1,0.0072
file:/C:/ccviews/forget/experiment/experiment92/trimoprostil,4,0.0288
file:/C:/ccviews/forget/experiment/experiment92/rectal-endometriosis,1,0.0072
