Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment93/palladium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/antianxiety-agent,1,0.0125
http://www.w3.org/2002/07/owl#Thing,80,1.0000
file:/C:/ccviews/forget/experiment/experiment93/colitis-ulcerative,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/ache,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/ruthenium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/benzodiazepine-antianxiety-drug,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/heavy-metals-in-the-environment,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/tantalum,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/cholinesterase,11,0.1375
file:/C:/ccviews/forget/experiment/experiment93/detoxification,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/hydrolase-nos,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/pranolium-chloride,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/atpase,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/copper,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/heavy-metal,42,0.5250
file:/C:/ccviews/forget/experiment/experiment93/iron,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/pseudocholinesterase,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/organic-compound,2,0.0250
file:/C:/ccviews/forget/experiment/experiment93/indium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/benzodiazepines,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/action-and-operation--life-science-,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/cloxazolam,4,0.0500
file:/C:/ccviews/forget/experiment/experiment93/pelvic-floor,7,0.0875
file:/C:/ccviews/forget/experiment/experiment93/nipple-pain,4,0.0500
file:/C:/ccviews/forget/experiment/experiment93/nickel,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/httpsbmi,4,0.0500
file:/C:/ccviews/forget/experiment/experiment93/autoimmune-disease,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/gallium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/tellurium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/hygromycin-b,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/platinum,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/abdominal-muscles,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/esterase,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/zinc,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/actinide,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/germanium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/molybdenum,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/UMLS_Concept,5,0.0625
file:/C:/ccviews/forget/experiment/experiment93/idiopathic-proctocolitis,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/thallium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/cobalt,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/vanadium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/technetium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/mercury,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/cadmium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/bche-gene,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/gold,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/intrauterine-device-expulsion,2,0.0250
file:/C:/ccviews/forget/experiment/experiment93/lead,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/pelvis,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/chaperone-protein,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/nikkajicompounds,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/osmium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/antimony,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/chromium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/rare-earth-element,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/bismuth,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/carboxylate-esterase,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/silver,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/pelvis-nos,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/biogenic-amine-metabolic-process,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/metal,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/ulcerative--chronic--ileocolitis,3,0.0375
file:/C:/ccviews/forget/experiment/experiment93/arsenic,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/destomycin-a,2,0.0250
file:/C:/ccviews/forget/experiment/experiment93/tin,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/butyrylcholine-esterase,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/muscle-of-abdomen,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/breast-disease,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/carboxylic-ester-hydrolase,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/torsina,4,0.0500
file:/C:/ccviews/forget/experiment/experiment93/rhodium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/harmful-heavy-metal,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/manganese,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/iridium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/tungsten,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/titanium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/zirconium,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/cholinesterases,1,0.0125
file:/C:/ccviews/forget/experiment/experiment93/yttrium,1,0.0125
