Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment132/endocrine-disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/cat-scratch-disease,18,0.3273
http://www.w3.org/2002/07/owl#Thing,55,1.0000
file:/C:/ccviews/forget/experiment/experiment132/heart,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/regulation-of-nuclear-smad23-signaling-pathway,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/house-dust,8,0.1455
file:/C:/ccviews/forget/experiment/experiment132/disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/nkx2-5-gene,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/allergy,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/cat-scratch-fever,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/UMLS_Concept,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/fetal-disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/dust-mix,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/alk-pathway,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/dna-binding,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/chills,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/bartonella-henselae,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/homeobox-family-protein,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/occupational-exposure,8,0.1455
file:/C:/ccviews/forget/experiment/experiment132/coke-oven-emission-exposure,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/dust,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/bacterial-infection,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/dust-singles,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/hop-pathway,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/lymph-node-disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/virilism-foetal,4,0.0727
file:/C:/ccviews/forget/experiment/experiment132/proteins,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/rare,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/CHV_Concept,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/homeobox-protein-nkx-25,16,0.2909
file:/C:/ccviews/forget/experiment/experiment132/bacterial-disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/lymph-node,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/congenital-disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/homeo-domain,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/all-ages,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/medical-exposure,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/-genetically-inherited,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/lymphadenitis--disease-,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/terms-related-to-radiation-protection-and-health-physics,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/house-dust-x7c-bld-ser-plas,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/transcriptional-activation,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/lymphadenitis,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/nfat-pathway,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/viral-disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/transcription-factor,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/fracture-of-ischium,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/bartonella-clarridgeiae,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/rare-bacterial-infectious-disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/fracture--disease-,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/bartonellosis,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/allergen,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/protein,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/injury-due-to-exposure-to-external-cause,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/sequence-specific-dna-binding-protein,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/nucleus,2,0.0364
file:/C:/ccviews/forget/experiment/experiment132/genital-disease,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/occupational-radiation-hazard,1,0.0182
file:/C:/ccviews/forget/experiment/experiment132/environmental-and-occupational-exposure,1,0.0182
