Concepts in Axiom
3
3
3
3
3
3
7
2
3
2
3
3
3
3
2
2
3
2
3
3
3
2
3
2
3
3
3
3
3
3
3
3
2
3
3
3
3
5
3
3
3
3
3
3
3
3
2
3
3
2
3
3
3
3
3
5
10
3
3
3
3
3
3
3
3
3
3
3
3
3
20
3
3
3
3
3
2
3
3
3
3
3
2
3
3
3
2
3
3
3
3
3
2
3
3
3
3
3
3
3
3
3
4
3
3
3
3
3
5
3
3
3
3
5
