Class,Axioms,Coverage
http://www.w3.org/2002/07/owl#Thing,62,1.0000
file:/C:/ccviews/forget/experiment/experiment123/protein-coding-gene-of-homo-sapiens,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/mass-chest-x-ray,5,0.0806
file:/C:/ccviews/forget/experiment/experiment123/cish,4,0.0645
file:/C:/ccviews/forget/experiment/experiment123/action,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/tumor-suppressor-protein,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/symptoms,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/advertising-as-,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/saturated-fatty-acid,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/involuntary-movement,6,0.0968
file:/C:/ccviews/forget/experiment/experiment123/movement-physiology,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/involuntary-movements,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/x-ray-inspection,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/protein,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/cyp4a11-omega-hydroxylates-laurate,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/organ-motion,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/variation--life-science-,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/left-ventricular-wall-motion,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/antihelminthic-agent,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/inhibitor-of-growth-protein-1,9,0.1452
file:/C:/ccviews/forget/experiment/experiment123/mass-screening,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/CHV_Concept,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/birnaviridae,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/lauric-acids,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/lauric-acid,10,0.1613
file:/C:/ccviews/forget/experiment/experiment123/UMLS_Concept,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/J11,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/in-situ-hybridization,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/inhibition-of-cell-proliferation,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/social-marketing,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/marketing,9,0.1452
file:/C:/ccviews/forget/experiment/experiment123/nikkajicompounds,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/radiography,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/weight-loss,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/body-weight-decreased,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/salicylanilides,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/infectious-pancreatic-necrosis-virus,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/body-weight-changes,7,0.1129
file:/C:/ccviews/forget/experiment/experiment123/commerce,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/ligand-binding-protein,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/straight-chain-saturated-fatty-acid,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/protein-coding-gene-of-mus-musculus,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/ligands-of-ffar1--gpr40-,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/general,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/ing1-gene,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/body-weight,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/medium-chain-fatty-acid,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/regulatory-protein,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/rafoxanide,4,0.0645
file:/C:/ccviews/forget/experiment/experiment123/tumor-suppression,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/aquabirnavirus,3,0.0484
file:/C:/ccviews/forget/experiment/experiment123/weight-gain,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/J2,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/gene,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/marketing-of-health-services,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/ventricular-wall-motion,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/management-science-and-system-engineering,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/apoptosis,2,0.0323
file:/C:/ccviews/forget/experiment/experiment123/mass-examination,1,0.0161
file:/C:/ccviews/forget/experiment/experiment123/long-chain-fatty-acids,1,0.0161
