Concepts in Axiom
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
4
3
3
3
3
2
3
3
3
3
3
3
6
3
2
3
3
2
3
2
6
3
4
2
3
3
3
3
3
3
3
2
3
2
9
3
6
6
3
3
3
5
2
3
3
3
3
3
3
3
3
3
3
2
3
3
4
3
3
3
5
3
2
3
3
2
3
3
3
5
3
2
3
3
11
3
3
3
3
3
3
3
3
3
3
3
3
3
4
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
5
3
3
4
2
3
3
3
4
2
3
3
3
3
5
2
3
3
3
3
5
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
8
2
2
2
3
3
3
2
6
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
3
7
2
3
3
3
3
3
3
3
3
3
3
3
