Concepts in Axiom
7
3
3
3
3
3
3
3
3
4
3
3
3
3
3
2
3
3
3
3
5
3
3
3
3
3
3
3
3
4
3
7
6
3
3
3
3
3
3
3
3
4
3
3
3
3
3
3
3
3
3
3
3
3
4
3
3
3
4
2
3
3
3
3
3
3
3
3
3
3
5
3
2
3
3
2
3
3
18
3
3
3
3
3
3
3
3
4
8
3
3
3
3
9
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
11
3
3
3
3
3
4
3
