Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment134/infra-orbital-part-of-cheek,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/buccal-gland,3,0.0297
file:/C:/ccviews/forget/experiment/experiment134/fat-pad,2,0.0198
http://www.w3.org/2002/07/owl#Thing,101,1.0000
file:/C:/ccviews/forget/experiment/experiment134/cheek,66,0.6535
file:/C:/ccviews/forget/experiment/experiment134/left-side-of-maxillary-alveolodental-arch,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/parotid-gland,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/artery,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/abnormality-of-the-cheek,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/maxillary-artery,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/specimen,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/region-of-labial-part-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/right-side-of-chin,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/posterior-part-of-floor-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/masseter,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/chin,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/left-cheek,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/submandibular-lymphatic-chain,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/mucous-gland,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/subdivision-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/cheek-swab-specimen,3,0.0297
file:/C:/ccviews/forget/experiment/experiment134/protractor-operculi,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/midface,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/hypertrophic,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/left-side-of-chin,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/cheek-phe,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/prominent-cheeks,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/head-and-neck-part,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/zygomatic-part-of-cheek,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/glosso-epiglottic-region-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/subdivision-of-cheek,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/labial-part-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/material-anatomical-entity,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/jugal-bone,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/external-mandibular-part-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/head,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/lateral-part-of-floor-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/face,3,0.0297
file:/C:/ccviews/forget/experiment/experiment134/right-cheek,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/zone-of-skin,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/integument-of-cheek,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/angle-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/morphology,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/lateral-half-of-chin,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/buccal-artery,5,0.0495
file:/C:/ccviews/forget/experiment/experiment134/zygomatic-bone,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/lateral-structure,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/vestibular-part-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/mandibular-part-of-mouth,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/cheek-proper,2,0.0198
file:/C:/ccviews/forget/experiment/experiment134/skin-of-cheek,3,0.0297
file:/C:/ccviews/forget/experiment/experiment134/n-acetylhistamine,1,0.0099
file:/C:/ccviews/forget/experiment/experiment134/anterior-buccal-gland,1,0.0099
