Concepts in Axiom
5
6
5
3
3
6
6
3
3
3
6
3
3
3
3
3
3
3
3
3
5
3
3
3
3
6
6
6
6
3
3
3
3
3
2
3
5
3
6
3
3
3
5
2
3
2
3
3
6
3
3
6
3
5
3
3
3
5
3
3
3
2
4
6
3
2
2
2
3
3
3
3
3
3
3
5
2
