Concepts in Axiom
46
2
2
2
2
2
8
2
2
2
2
2
2
2
2
2
2
2
6
2
2
72
6
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
15
2
2
2
2
2
2
10
2
6
2
2
2
14
2
2
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
11
7
2
2
2
2
2
2
2
2
7
2
10
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
17
2
2
2
2
2
2
2
7
2
2
2
2
2
2
2
3
2
2
2
2
2
6
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
37
29
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
21
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
2
2
2
6
2
2
2
2
2
4
12
2
2
2
2
2
2
2
2
2
2
2
2
2
18
2
2
2
2
2
2
16
2
2
2
2
2
2
82
6
2
2
2
2
2
2
2
189
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
31
2
5
2
4
2
2
2
2
7
12
2
2
2
2
24
2
2
2
2
2
2
4
2
64
2
2
5
2
2
2
2
12
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
264
2
2
18
2
2
2
2
2
36
2
2
2
2
2
2
2
2
2
2
2
2
2
2
8
2
2
2
2
2
2
2
2
2
8
2
2
2
2
2
2
2
57
2
2
2
2
2
6
2
2
2
2
2
7
2
2
2
2
2
2
2
2
2
5
2
2
2
2
2
36
2
9
9
2
2
91
2
2
2
2
2
2
2
2
2
2
2
2
12
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
18
2
2
2
2
2
2
102
2
2
105
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
2
2
2
238
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
12
2
2
2
2
2
30
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
34
2
2
2
2
2
163
2
150
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
6
2
2
2
32
2
2
2
2
2
2
4
21
2
67
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
3
2
4
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
21
2
2
2
2
2
2
2
2
26
2
2
2
2
7
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
33
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
40
2
4
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
18
2
2
4
3
39
2
2
2
2
2
2
2
2
98
2
3
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
4
2
37
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
43
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
23
2
82
7
11
2
2
2
2
2
2
2
2
2
2
2
2
2
8
2
2
5
2
10
2
2
2
2
5
2
2
2
2
2
2
2
8
2
141
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
10
2
4
26
2
2
2
2
2
2
2
2
29
14
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
17
2
2
59
2
2
2
2
2
2
8
2
2
12
2
2
5
2
2
2
2
2
2
116
2
2
2
2
2
2
2
2
2
2
2
2
2
2
104
2
2
2
2
2
2
5
121
2
2
3
2
2
2
2
2
2
2
4
2
2
2
4
2
104
2
2
2
2
2
2
110
2
3
2
2
2
2
2
25
2
3
2
2
5
2
2
10
2
2
2
4
30
2
2
3
2
2
2
127
2
2
2
2
3
2
2
2
34
2
2
2
2
2
2
2
7
11
2
2
2
5
2
2
2
2
2
2
2
2
2
2
14
2
2
2
2
2
2
12
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
88
2
2
2
2
2
2
2
2
6
2
2
2
2
2
4
13
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
2
2
2
2
2
3
2
2
2
2
2
2
2
88
2
2
43
2
2
2
2
2
2
13
2
2
192
2
2
2
2
2
2
106
2
9
2
2
11
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
12
2
2
2
2
2
2
2
2
71
2
2
41
2
2
96
2
2
2
2
134
2
2
2
2
109
2
2
30
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
38
2
2
2
2
11
2
2
2
2
15
2
2
2
9
73
2
9
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
11
2
2
2
