Concepts in Axiom
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
3
3
3
3
3
3
5
3
2
8
3
3
3
3
3
3
3
3
3
2
3
3
3
2
3
3
3
2
2
3
16
3
3
3
3
3
3
3
3
3
3
3
3
3
2
3
3
3
2
3
3
3
3
3
3
